growth_rate_per_hr,birth_size
0.3,761.373886518251
0.314285714285714,751.876565734372
0.328571428571429,743.1036887276
0.342857142857143,735.141008638423
0.357142857142857,727.886756936063
0.371428571428571,721.273042342591
0.385714285714286,715.254534677724
0.4,709.787406982987
0.414285714285714,704.758082903331
0.428571428571429,700.191419173573
0.442857142857143,696.098386549905
0.457142857142857,692.350233832967
0.471428571428571,688.996233144415
0.485714285714286,686.006677177504
0.5,683.310280486358
0.514285714285714,680.980158498015
0.528571428571429,678.894181877959
0.542857142857143,677.119037897238
0.557142857142857,675.601902366384
0.571428571428571,674.387741501395
0.585714285714286,673.378207736849
0.6,672.627266813951
0.614285714285714,672.114023862863
0.628571428571429,671.831407826448
0.642857142857143,671.773977261618
0.657142857142857,671.914831034344
0.671428571428571,672.297249158051
0.685714285714286,672.892744206885
0.7,673.698737792848
0.714285714285714,674.711967251355
0.728571428571429,675.931448553144
0.742857142857143,677.363433696849
0.757142857142857,678.995741361071
0.771428571428571,680.833337270811
0.785714285714286,682.893860640119
0.8,685.155166757712
0.814285714285714,687.629442255242
0.828571428571429,690.322965743853
0.842857142857143,693.236501514837
0.857142857142857,696.37441145571
0.871428571428571,699.741119142966
0.885714285714286,703.34209944514
0.9,707.183494740011
0.914285714285714,711.272090981053
0.928571428571429,715.625157198006
0.942857142857143,720.22828164348
0.957142857142857,725.102734627898
0.971428571428571,730.256439525993
0.985714285714286,735.714847536039
1,741.426629531006
